月份,日,商品名称,类别,单价,销量,销售额
2024-09,10,文具13号,文具,53.37,1,48.74
2024-09,10,日用品11号,日用品,31.24,5,162.95
2024-09,10,文具3号,文具,20.78,1,21.73
2024-09,10,速食13号,速食,7.67,2,14.87
2024-09,10,饮料3号,饮料,18.07,3,49.43
2024-09,10,速食1号,速食,12.93,1,11.84
2024-09,10,文具4号,文具,8.17,5,44.22
2024-09,10,调味品11号,调味品,58.26,3,179.54
2024-09,10,零食12号,零食,23.18,2,45.56
2024-09,10,乳制品3号,乳制品,4.23,5,20.42
2024-09,10,调味品6号,调味品,25.33,5,114.45
2024-09,10,速食9号,速食,19.8,4,78.59
2024-09,11,调味品3号,调味品,25.48,5,137.02
2024-09,11,速食2号,速食,16.52,2,32.77
2024-09,11,个护2号,个护,15.48,5,77.48
2024-09,11,调味品1号,调味品,20.54,4,87.53
2024-09,11,文具10号,文具,46.56,5,222.4
2024-09,11,调味品11号,调味品,58.26,5,296.6
2024-09,11,日用品2号,日用品,53.81,2,103.5
2024-09,11,文具10号,文具,46.56,2,92.5
2024-09,11,饮料9号,饮料,32.66,5,153.51
2024-09,11,日用品13号,日用品,40.49,3,113.55
2024-09,11,饮料13号,饮料,25.77,3,84.95
2024-09,11,零食2号,零食,58.96,4,220.97
2024-09,11,速食5号,速食,14.69,5,69.96
2024-09,11,饮料13号,饮料,25.77,4,112.25
2024-09,11,日用品4号,日用品,21.1,2,38.89
2024-09,11,个护12号,个护,21.5,1,19.96
2024-09,11,饮料13号,饮料,25.77,2,51.45
2024-09,11,速食13号,速食,7.67,4,33.71
2024-09,11,调味品13号,调味品,20.73,5,103.26
2024-09,11,饮料13号,饮料,25.77,5,136.9
2024-09,11,文具11号,文具,31.57,2,57.43
2024-09,11,乳制品3号,乳制品,4.23,2,8.07
2024-09,11,个护7号,个护,47.78,2,95.31
2024-09,11,饮料8号,饮料,15.34,3,46.75
2024-09,11,日用品5号,日用品,40.97,2,78.14
2024-09,11,文具2号,文具,17.27,3,47.67
2024-09,11,日用品6号,日用品,45.43,5,206.76
2024-09,11,乳制品10号,乳制品,8.89,3,29.14
2024-09,11,文具7号,文具,11.7,5,59.91
2024-09,11,速食1号,速食,12.93,3,36.84
2024-09,11,饮料3号,饮料,18.07,5,95.26
2024-09,11,个护13号,个护,58.62,5,322.36
2024-09,11,调味品5号,调味品,28.94,2,54.07
2024-09,11,调味品12号,调味品,15.25,1,15.84
2024-09,11,日用品5号,日用品,40.97,4,158.86
2024-09,11,零食7号,零食,40.22,2,76.57
2024-09,11,日用品12号,日用品,51.99,5,271.99
2024-09,11,个护8号,个护,20.58,4,87.99
2024-09,11,乳制品3号,乳制品,4.23,3,11.9
2024-09,11,零食1号,零食,45.66,1,44.09
2024-09,11,文具12号,文具,25.87,4,101.29
2024-09,11,零食10号,零食,34.71,5,171.85
2024-09,11,调味品5号,调味品,28.94,1,30.14
2024-09,12,文具9号,文具,31.66,2,59.24
2024-09,12,乳制品3号,乳制品,4.23,4,16.14
2024-09,12,日用品12号,日用品,51.99,3,171.39
2024-09,12,饮料11号,饮料,11.55,4,49.99
2024-09,12,调味品13号,调味品,20.73,4,78.47
2024-09,12,饮料9号,饮料,32.66,5,175.44
2024-09,12,零食3号,零食,5.65,3,17.96
2024-09,12,速食8号,速食,36.57,2,68.86
2024-09,12,个护1号,个护,51.19,2,109.64
2024-09,12,个护2号,个护,15.48,1,16.34
2024-09,12,零食11号,零食,54.32,2,110.97
2024-09,12,个护6号,个护,34.11,5,156.24
2024-09,12,调味品6号,调味品,25.33,5,120.85
2024-09,12,饮料12号,饮料,55.1,1,53.04
2024-09,12,饮料10号,饮料,38.96,2,72.61
2024-09,12,调味品12号,调味品,15.25,1,16.37
2024-09,12,乳制品8号,乳制品,14.25,5,75.97
2024-09,12,速食6号,速食,49.22,3,153.99
2024-09,12,零食5号,零食,41.0,3,126.28
2024-09,12,调味品6号,调味品,25.33,3,80.46
2024-09,12,个护12号,个护,21.5,3,65.79
2024-09,12,日用品3号,日用品,20.72,3,60.39
2024-09,12,零食13号,零食,30.71,5,167.14
2024-09,12,零食3号,零食,5.65,2,10.88
2024-09,12,饮料4号,饮料,9.61,5,46.73
2024-09,12,乳制品4号,乳制品,41.35,2,80.15
2024-09,12,饮料1号,饮料,43.95,5,199.66
2024-09,12,个护9号,个护,7.36,2,15.72
2024-09,12,零食2号,零食,58.96,5,282.14
2024-09,12,个护5号,个护,6.78,3,21.69
2024-09,12,零食13号,零食,30.71,1,31.23
2024-09,12,调味品5号,调味品,28.94,3,82.86
2024-09,12,饮料13号,饮料,25.77,4,98.95
2024-09,12,日用品3号,日用品,20.72,1,20.21
2024-09,12,速食3号,速食,19.7,1,20.28
2024-09,12,文具13号,文具,53.37,5,273.97
2024-09,12,调味品6号,调味品,25.33,2,53.13
2024-09,12,零食5号,零食,41.0,4,148.35
2024-09,12,个护12号,个护,21.5,3,69.7
2024-09,12,零食1号,零食,45.66,3,137.33
2024-09,12,乳制品2号,乳制品,4.08,2,7.46
2024-09,12,速食3号,速食,19.7,5,90.14
2024-09,12,乳制品3号,乳制品,4.23,1,4.46
2024-09,12,个护10号,个护,27.95,1,26.15
2024-09,12,调味品13号,调味品,20.73,2,41.63
2024-09,12,个护6号,个护,34.11,1,35.49
2024-09,12,日用品6号,日用品,45.43,5,228.71
2024-09,12,个护6号,个护,34.11,5,185.52
2024-09,12,文具12号,文具,25.87,2,53.29
2024-09,13,速食2号,速食,16.52,5,89.18
2024-09,13,日用品10号,日用品,38.95,5,198.69
2024-09,13,日用品1号,日用品,40.93,4,160.98
2024-09,13,饮料2号,饮料,29.35,4,109.57
2024-09,13,饮料10号,饮料,38.96,5,212.66
2024-09,13,速食2号,速食,16.52,5,85.26
2024-09,13,速食13号,速食,7.67,1,8.43
2024-09,13,日用品10号,日用品,38.95,4,156.19
2024-09,13,饮料7号,饮料,42.03,3,115.91
2024-09,13,个护7号,个护,47.78,4,188.32
2024-09,13,日用品12号,日用品,51.99,5,277.34
2024-09,13,个护6号,个护,34.11,5,186.45
2024-09,13,个护1号,个护,51.19,3,145.22
2024-09,13,乳制品2号,乳制品,4.08,2,7.38
2024-09,13,调味品7号,调味品,57.03,5,287.51
2024-09,13,文具12号,文具,25.87,5,129.41
2024-09,13,零食12号,零食,23.18,5,115.92
2024-09,13,个护3号,个护,53.72,2,107.55
2024-09,13,零食12号,零食,23.18,4,86.16
2024-09,13,乳制品7号,乳制品,8.41,1,8.51
2024-09,13,文具13号,文具,53.37,2,101.35
2024-09,13,文具1号,文具,3.76,2,7.86
2024-09,13,个护9号,个护,7.36,2,15.27
2024-09,13,调味品7号,调味品,57.03,2,117.16
2024-09,13,调味品1号,调味品,20.54,2,42.77
2024-09,13,乳制品6号,乳制品,55.96,3,175.24
2024-09,13,饮料10号,饮料,38.96,4,149.75
2024-09,13,个护4号,个护,33.06,3,91.99
2024-09,13,零食13号,零食,30.71,5,145.09
2024-09,13,调味品12号,调味品,15.25,3,44.62
2024-09,13,饮料13号,饮料,25.77,4,103.55
2024-09,13,文具3号,文具,20.78,3,62.55
2024-09,13,个护8号,个护,20.58,1,22.59
2024-09,13,速食8号,速食,36.57,3,119.07
2024-09,14,速食6号,速食,49.22,1,49.92
2024-09,14,文具4号,文具,8.17,1,7.59
2024-09,14,文具3号,文具,20.78,4,76.55
2024-09,14,日用品11号,日用品,31.24,4,134.38
2024-09,14,速食8号,速食,36.57,2,66.41
2024-09,14,调味品2号,调味品,32.7,2,60.58
2024-09,14,调味品7号,调味品,57.03,2,118.53
2024-09,14,调味品3号,调味品,25.48,5,139.68
2024-09,14,速食11号,速食,27.55,1,28.66
2024-09,14,饮料9号,饮料,32.66,5,177.55
2024-09,14,饮料11号,饮料,11.55,2,21.37
2024-09,14,乳制品6号,乳制品,55.96,5,270.34
2024-09,14,文具12号,文具,25.87,3,74.1
2024-09,14,零食3号,零食,5.65,5,30.03
2024-09,14,调味品2号,调味品,32.7,2,66.23
2024-09,14,文具5号,文具,23.87,3,65.2
2024-09,14,文具1号,文具,3.76,4,15.25
2024-09,14,乳制品10号,乳制品,8.89,2,18.66
2024-09,14,调味品2号,调味品,32.7,2,59.8
2024-09,14,日用品4号,日用品,21.1,2,43.02
2024-09,14,饮料7号,饮料,42.03,2,89.39
2024-09,14,饮料2号,饮料,29.35,4,107.13
2024-09,14,调味品10号,调味品,36.69,3,101.98
2024-09,14,文具9号,文具,31.66,2,62.31
2024-09,14,零食11号,零食,54.32,3,176.27
2024-09,14,速食4号,速食,3.3,2,6.71
2024-09,14,速食7号,速食,58.91,1,60.86
2024-09,14,日用品10号,日用品,38.95,2,70.21
2024-09,14,日用品13号,日用品,40.49,3,133.02
2024-09,14,零食11号,零食,54.32,3,176.71
2024-09,14,乳制品5号,乳制品,27.79,3,88.36
2024-09,14,调味品10号,调味品,36.69,2,70.17
2024-09,14,饮料11号,饮料,11.55,2,21.11
2024-09,14,调味品3号,调味品,25.48,4,108.63
2024-09,14,调味品1号,调味品,20.54,1,20.96
2024-09,14,乳制品12号,乳制品,28.99,1,28.91
2024-09,14,饮料9号,饮料,32.66,1,34.17
2024-09,14,乳制品12号,乳制品,28.99,2,58.3
2024-09,14,文具12号,文具,25.87,2,48.0
2024-09,14,文具11号,文具,31.57,1,31.79
2024-09,14,文具9号,文具,31.66,2,65.46
2024-09,14,饮料6号,饮料,37.01,2,76.92
2024-09,14,文具2号,文具,17.27,2,31.81
2024-09,14,文具10号,文具,46.56,1,50.22
2024-09,14,速食11号,速食,27.55,3,89.64
2024-09,15,速食1号,速食,12.93,1,12.55
2024-09,15,个护5号,个护,6.78,3,19.35
2024-09,15,乳制品7号,乳制品,8.41,5,38.33
2024-09,15,日用品12号,日用品,51.99,5,270.29
2024-09,15,乳制品3号,乳制品,4.23,1,4.59
2024-09,15,个护9号,个护,7.36,4,30.62
2024-09,15,日用品11号,日用品,31.24,3,92.91
2024-09,15,饮料10号,饮料,38.96,1,41.08
2024-09,15,日用品3号,日用品,20.72,2,44.14
2024-09,15,日用品6号,日用品,45.43,3,127.12
2024-09,15,调味品10号,调味品,36.69,3,105.58
2024-09,15,速食7号,速食,58.91,1,60.57
2024-09,15,饮料9号,饮料,32.66,2,71.63
2024-09,15,调味品9号,调味品,33.95,5,177.36
2024-09,15,文具9号,文具,31.66,3,86.55
2024-09,15,个护5号,个护,6.78,3,18.98
2024-09,15,文具9号,文具,31.66,2,69.4
2024-09,15,个护10号,个护,27.95,3,78.34
2024-09,15,个护10号,个护,27.95,5,127.88
2024-09,15,速食3号,速食,19.7,2,36.3
2024-09,15,调味品9号,调味品,33.95,3,111.15
2024-09,15,速食2号,速食,16.52,5,86.57
2024-09,15,饮料11号,饮料,11.55,5,52.6
2024-09,15,饮料13号,饮料,25.77,5,121.21
2024-09,15,速食7号,速食,58.91,2,117.64
2024-09,15,日用品3号,日用品,20.72,4,86.06
2024-09,15,速食10号,速食,13.45,5,69.09
2024-09,15,零食6号,零食,39.89,5,208.78
2024-09,15,乳制品8号,乳制品,14.25,1,14.8
2024-09,15,速食10号,速食,13.45,1,13.21
2024-09,15,文具1号,文具,3.76,2,8.07
2024-09,15,乳制品6号,乳制品,55.96,1,52.19
2024-09,15,调味品13号,调味品,20.73,5,103.32
2024-09,15,乳制品5号,乳制品,27.79,2,52.01
2024-09,15,速食12号,速食,53.72,5,270.83
2024-09,15,调味品4号,调味品,8.44,3,26.97
2024-09,15,乳制品6号,乳制品,55.96,4,205.36
2024-09,15,日用品7号,日用品,10.83,1,11.86
2024-09,15,个护5号,个护,6.78,1,6.88
2024-09,15,调味品2号,调味品,32.7,2,67.01
2024-09,15,文具9号,文具,31.66,3,103.37
2024-09,15,个护13号,个护,58.62,2,123.58
2024-09,15,饮料13号,饮料,25.77,5,126.28
2024-09,15,文具1号,文具,3.76,1,4.1
2024-09,16,日用品4号,日用品,21.1,1,21.36
2024-09,16,乳制品8号,乳制品,14.25,4,54.87
2024-09,16,零食2号,零食,58.96,3,163.29
2024-09,16,速食8号,速食,36.57,3,106.57
2024-09,16,乳制品7号,乳制品,8.41,2,16.09
2024-09,16,日用品1号,日用品,40.93,1,38.88
2024-09,16,速食2号,速食,16.52,4,70.44
2024-09,16,乳制品4号,乳制品,41.35,5,209.9
2024-09,16,个护10号,个护,27.95,4,114.12
2024-09,16,日用品9号,日用品,16.49,4,64.41
2024-09,16,日用品6号,日用品,45.43,4,199.78
2024-09,16,调味品12号,调味品,15.25,2,28.36
2024-09,16,个护3号,个护,53.72,3,155.75
2024-09,16,零食8号,零食,44.44,2,93.25
2024-09,16,文具4号,文具,8.17,4,32.65
2024-09,16,速食7号,速食,58.91,2,127.98
2024-09,16,文具5号,文具,23.87,4,104.71
2024-09,16,日用品11号,日用品,31.24,1,29.26
2024-09,16,饮料12号,饮料,55.1,5,276.9
2024-09,16,乳制品8号,乳制品,14.25,3,41.33
2024-09,16,个护6号,个护,34.11,3,107.23
2024-09,16,零食12号,零食,23.18,2,42.76
2024-09,16,日用品4号,日用品,21.1,5,115.11
2024-09,16,零食3号,零食,5.65,2,10.38
2024-09,16,文具11号,文具,31.57,4,124.9
2024-09,16,零食6号,零食,39.89,1,38.23
2024-09,16,乳制品10号,乳制品,8.89,3,26.18
2024-09,16,零食10号,零食,34.71,1,31.29
2024-09,16,饮料3号,饮料,18.07,2,38.52
2024-09,16,速食9号,速食,19.8,1,21.6
2024-09,16,零食7号,零食,40.22,4,145.04
2024-09,16,饮料4号,饮料,9.61,1,9.28
2024-09,16,个护10号,个护,27.95,5,137.77
2024-09,16,日用品12号,日用品,51.99,5,254.59
2024-09,16,文具2号,文具,17.27,5,81.57
2024-09,16,零食10号,零食,34.71,3,106.22
2024-09,16,文具5号,文具,23.87,4,100.0
2024-09,17,饮料12号,饮料,55.1,2,99.94
2024-09,17,日用品6号,日用品,45.43,4,169.78
2024-09,17,速食2号,速食,16.52,2,30.13
2024-09,17,文具13号,文具,53.37,2,106.56
2024-09,17,乳制品3号,乳制品,4.23,2,9.18
2024-09,17,速食3号,速食,19.7,2,39.74
2024-09,17,日用品2号,日用品,53.81,3,151.91
2024-09,17,乳制品1号,乳制品,46.73,2,97.76
2024-09,17,乳制品10号,乳制品,8.89,3,26.1
2024-09,17,饮料11号,饮料,11.55,3,37.39
2024-09,17,速食3号,速食,19.7,4,82.99
2024-09,17,零食5号,零食,41.0,3,125.64
2024-09,17,饮料6号,饮料,37.01,5,199.5
2024-09,17,乳制品4号,乳制品,41.35,3,122.73
2024-09,17,个护2号,个护,15.48,1,15.73
2024-09,17,调味品10号,调味品,36.69,5,178.02
2024-09,17,速食10号,速食,13.45,3,38.56
2024-09,17,调味品2号,调味品,32.7,2,69.55
2024-09,17,速食2号,速食,16.52,4,67.39
2024-09,17,零食6号,零食,39.89,3,116.9
2024-09,17,调味品6号,调味品,25.33,4,91.76
2024-09,17,调味品3号,调味品,25.48,2,50.79
2024-09,17,调味品3号,调味品,25.48,2,51.09
2024-09,17,零食9号,零食,52.4,5,257.86
2024-09,17,饮料7号,饮料,42.03,1,42.91
2024-09,17,个护8号,个护,20.58,3,57.58
2024-09,17,饮料7号,饮料,42.03,3,114.27
2024-09,17,饮料11号,饮料,11.55,3,33.91
2024-09,17,调味品4号,调味品,8.44,1,8.74
2024-09,17,速食6号,速食,49.22,5,244.08
2024-09,17,文具6号,文具,27.32,2,58.63
2024-09,17,速食11号,速食,27.55,4,100.64
2024-09,17,文具3号,文具,20.78,4,82.49
2024-09,17,零食7号,零食,40.22,4,169.92
2024-09,17,零食1号,零食,45.66,4,177.45
2024-09,17,调味品12号,调味品,15.25,5,74.09
2024-09,17,饮料3号,饮料,18.07,4,72.55
2024-09,17,日用品2号,日用品,53.81,5,267.95
2024-09,17,文具13号,文具,53.37,4,208.16
2024-09,17,调味品6号,调味品,25.33,5,130.09
2024-09,17,日用品5号,日用品,40.97,4,168.16
2024-09,17,日用品5号,日用品,40.97,2,75.55
2024-09,17,日用品3号,日用品,20.72,5,111.97
2024-09,18,调味品9号,调味品,33.95,3,101.41
2024-09,18,零食11号,零食,54.32,3,157.81
2024-09,18,乳制品12号,乳制品,28.99,5,133.6
2024-09,18,乳制品10号,乳制品,8.89,1,9.78
2024-09,18,速食8号,速食,36.57,1,39.43
2024-09,18,饮料11号,饮料,11.55,3,37.94
2024-09,18,饮料12号,饮料,55.1,3,153.9
2024-09,18,文具11号,文具,31.57,3,96.32
2024-09,18,个护7号,个护,47.78,4,209.19
2024-09,18,零食9号,零食,52.4,1,57.12
2024-09,18,调味品12号,调味品,15.25,1,15.67
2024-09,18,调味品6号,调味品,25.33,4,104.21
2024-09,18,文具11号,文具,31.57,3,94.01
2024-09,18,乳制品13号,乳制品,56.67,2,117.43
2024-09,18,饮料2号,饮料,29.35,2,61.41
2024-09,18,文具9号,文具,31.66,3,100.04
2024-09,18,文具2号,文具,17.27,1,18.04
2024-09,18,零食7号,零食,40.22,3,120.43
2024-09,18,零食7号,零食,40.22,1,36.58
2024-09,18,个护2号,个护,15.48,1,15.41
2024-09,18,调味品7号,调味品,57.03,1,59.1
2024-09,18,调味品3号,调味品,25.48,1,26.82
2024-09,18,文具7号,文具,11.7,3,38.48
2024-09,18,乳制品1号,乳制品,46.73,5,248.34
2024-09,18,调味品1号,调味品,20.54,2,42.27
2024-09,18,调味品1号,调味品,20.54,4,90.35
2024-09,18,日用品10号,日用品,38.95,1,39.46
2024-09,18,文具9号,文具,31.66,5,149.69
2024-09,18,速食5号,速食,14.69,4,62.42
2024-09,18,个护1号,个护,51.19,5,280.31
2024-09,18,速食2号,速食,16.52,4,71.69
2024-09,18,饮料13号,饮料,25.77,3,82.96
2024-09,18,速食8号,速食,36.57,3,103.04
2024-09,18,零食4号,零食,27.36,3,79.22
2024-09,18,零食12号,零食,23.18,2,48.9
2024-09,18,乳制品1号,乳制品,46.73,1,42.22
2024-09,18,饮料13号,饮料,25.77,5,141.22
2024-09,18,文具1号,文具,3.76,4,15.32
2024-09,18,饮料7号,饮料,42.03,1,44.82
2024-09,18,速食5号,速食,14.69,2,29.29
2024-09,18,文具8号,文具,11.93,2,22.0
2024-09,18,个护2号,个护,15.48,4,60.25
2024-09,19,文具5号,文具,23.87,3,75.34
2024-09,19,乳制品4号,乳制品,41.35,2,78.95
2024-09,19,零食3号,零食,5.65,4,23.78
2024-09,19,乳制品9号,乳制品,52.36,4,193.93
2024-09,19,速食12号,速食,53.72,2,101.47
2024-09,19,调味品10号,调味品,36.69,4,136.44
2024-09,19,日用品5号,日用品,40.97,1,43.25
2024-09,19,零食8号,零食,44.44,2,86.19
2024-09,19,饮料6号,饮料,37.01,1,34.69
2024-09,19,日用品9号,日用品,16.49,1,17.2
2024-09,19,速食11号,速食,27.55,3,79.97
2024-09,19,日用品10号,日用品,38.95,3,105.7
2024-09,19,速食11号,速食,27.55,3,84.23
2024-09,19,日用品7号,日用品,10.83,3,31.28
2024-09,19,饮料12号,饮料,55.1,3,157.6
2024-09,19,日用品8号,日用品,19.55,4,75.26
2024-09,19,速食11号,速食,27.55,1,27.69
2024-09,19,乳制品6号,乳制品,55.96,2,106.56
2024-09,19,乳制品7号,乳制品,8.41,4,30.99
2024-09,19,乳制品13号,乳制品,56.67,3,171.86
2024-09,19,零食13号,零食,30.71,2,66.58
2024-09,19,零食10号,零食,34.71,4,145.93
2024-09,19,饮料1号,饮料,43.95,4,192.35
2024-09,19,乳制品11号,乳制品,3.86,2,7.21
2024-09,19,日用品10号,日用品,38.95,4,165.19
2024-09,19,乳制品11号,乳制品,3.86,2,7.79
2024-09,19,调味品13号,调味品,20.73,1,18.71
2024-09,19,速食2号,速食,16.52,2,31.95
2024-09,19,调味品7号,调味品,57.03,5,274.9
2024-09,19,零食7号,零食,40.22,4,154.97
2024-09,19,日用品11号,日用品,31.24,5,150.99
2024-09,19,零食5号,零食,41.0,5,200.5
2024-09,19,速食11号,速食,27.55,1,29.78
2024-09,19,零食1号,零食,45.66,4,175.22
2024-09,19,乳制品12号,乳制品,28.99,5,144.56
2024-09,19,饮料8号,饮料,15.34,5,75.83
2024-09,19,日用品11号,日用品,31.24,3,95.17
2024-09,19,文具12号,文具,25.87,1,27.45
2024-09,19,日用品11号,日用品,31.24,2,57.55
2024-09,19,速食10号,速食,13.45,4,56.75
2024-09,20,文具7号,文具,11.7,3,33.47
2024-09,20,文具1号,文具,3.76,5,19.03
2024-09,20,乳制品9号,乳制品,52.36,2,101.89
2024-09,20,零食4号,零食,27.36,5,135.9
2024-09,20,调味品3号,调味品,25.48,2,46.48
2024-09,20,调味品9号,调味品,33.95,3,109.02
2024-09,20,乳制品7号,乳制品,8.41,4,34.93
2024-09,20,饮料13号,饮料,25.77,1,24.48
2024-09,20,饮料10号,饮料,38.96,4,161.1
2024-09,20,文具10号,文具,46.56,2,95.56
2024-09,20,个护7号,个护,47.78,3,136.06
2024-09,20,文具10号,文具,46.56,3,149.03
2024-09,20,日用品4号,日用品,21.1,2,46.1
2024-09,20,饮料9号,饮料,32.66,4,141.76
2024-09,20,速食12号,速食,53.72,1,52.92
2024-09,20,乳制品5号,乳制品,27.79,5,138.03
2024-09,20,日用品6号,日用品,45.43,5,235.3
2024-09,20,文具10号,文具,46.56,4,193.72
2024-09,20,乳制品13号,乳制品,56.67,3,182.54
2024-09,20,日用品13号,日用品,40.49,2,85.25
2024-09,20,零食10号,零食,34.71,5,177.9
2024-09,20,个护12号,个护,21.5,3,60.57
2024-09,20,乳制品2号,乳制品,4.08,4,17.67
2024-09,20,日用品10号,日用品,38.95,1,39.9
2024-09,20,调味品12号,调味品,15.25,1,15.8
2024-09,20,乳制品1号,乳制品,46.73,5,213.02
2024-09,20,个护7号,个护,47.78,5,236.47
2024-09,20,文具3号,文具,20.78,5,111.53
2024-09,20,速食3号,速食,19.7,4,77.44
2024-09,20,速食8号,速食,36.57,2,73.54
2024-09,20,个护7号,个护,47.78,5,252.59
2024-09,20,饮料6号,饮料,37.01,1,39.64
2024-09,21,零食5号,零食,41.0,1,37.52
2024-09,21,日用品8号,日用品,19.55,3,54.5
2024-09,21,乳制品9号,乳制品,52.36,1,56.79
2024-09,21,饮料6号,饮料,37.01,2,70.65
2024-09,21,文具2号,文具,17.27,3,48.63
2024-09,21,个护7号,个护,47.78,1,46.29
2024-09,21,乳制品11号,乳制品,3.86,5,18.69
2024-09,21,乳制品4号,乳制品,41.35,4,158.49
2024-09,21,日用品12号,日用品,51.99,3,164.78
2024-09,21,速食7号,速食,58.91,1,60.99
2024-09,21,个护9号,个护,7.36,2,14.09
2024-09,21,调味品3号,调味品,25.48,3,71.21
2024-09,21,文具1号,文具,3.76,1,3.91
2024-09,21,速食6号,速食,49.22,2,89.91
2024-09,21,调味品3号,调味品,25.48,2,49.45
2024-09,21,日用品11号,日用品,31.24,3,102.89
2024-09,21,饮料3号,饮料,18.07,5,93.87
2024-09,21,饮料8号,饮料,15.34,3,49.59
2024-09,21,文具4号,文具,8.17,5,43.03
2024-09,21,零食11号,零食,54.32,4,202.77
2024-09,21,调味品6号,调味品,25.33,1,22.85
2024-09,21,乳制品12号,乳制品,28.99,2,61.51
2024-09,21,零食5号,零食,41.0,3,125.75
2024-09,21,速食6号,速食,49.22,1,47.86
2024-09,21,速食6号,速食,49.22,1,50.84
2024-09,21,速食10号,速食,13.45,3,41.3
2024-09,21,调味品3号,调味品,25.48,4,94.54
2024-09,21,速食11号,速食,27.55,2,50.15
2024-09,21,零食11号,零食,54.32,5,267.08
2024-09,21,个护1号,个护,51.19,5,249.74
2024-09,21,速食9号,速食,19.8,1,18.66
2024-09,21,日用品10号,日用品,38.95,2,80.49
2024-09,21,调味品2号,调味品,32.7,3,101.91
2024-09,21,调味品7号,调味品,57.03,2,105.47
2024-09,21,日用品5号,日用品,40.97,4,175.56
2024-09,21,乳制品10号,乳制品,8.89,1,8.53
2024-09,21,速食2号,速食,16.52,2,30.96
2024-09,21,调味品9号,调味品,33.95,2,73.09
2024-09,21,零食5号,零食,41.0,3,129.8
2024-09,21,乳制品3号,乳制品,4.23,5,20.47
2024-09,21,速食9号,速食,19.8,4,82.89
2024-09,21,乳制品7号,乳制品,8.41,1,8.15
2024-09,21,日用品1号,日用品,40.93,2,84.23
